/home/zck7060/anaconda3/envs/mujoco/lib/python3.7/site-packages/tianshou/env/pettingzoo_env.py:15: DeprecationWarning: You are using PettingZoo 1.12.0. Future tianshou versions may not support PettingZoo<1.21.0. Consider upgrading your PettingZoo version.
  f"Consider upgrading your PettingZoo version.", DeprecationWarning
Episode 196, Reward -27
Episode 196, Reward -15.6
Episode 196, Reward -17.0
Episode 197, Reward 19.05
Episode 197, Reward 12.0
Episode 197, Reward -64
Episode 197, Reward 0.0
Episode 197, Reward -8
Episode 198, Reward 226.1
Episode 198, Reward 146.4
Episode 198, Reward 82
Episode 198, Reward 111.75
Episode 198, Reward 111.75
Episode 199, Reward 8.05
Episode 199, Reward 7.0
Episode 199, Reward 8.05
Episode 199, Reward 7.0
Episode 199, Reward 8.4
Episode 200, Reward 0.7
Episode 200, Reward -6
Episode 200, Reward 7.4
Episode 200, Reward 224.0
Episode 200, Reward 6.7
Episode 201, Reward 120.0
Episode 201, Reward 114.4
Episode 201, Reward 219.7
Episode 201, Reward 113.0
Episode 201, Reward 120.0
Episode 202, Reward 12.0
Episode 202, Reward 13.4
Episode 202, Reward 47.349999999999994
Episode 202, Reward 12.7
Episode 202, Reward 12.35
Episode 203, Reward 12.4
Episode 203, Reward 48.349999999999994
Episode 203, Reward 7.0
Episode 203, Reward 13.7
Episode 203, Reward 7.0
Episode 204, Reward 13.7
Episode 204, Reward 7.05
Episode 204, Reward 7.0
Episode 204, Reward 18.0
Episode 204, Reward 13.05
Episode 205, Reward 12.0
Episode 205, Reward 19.05
Episode 205, Reward 24.0
Episode 205, Reward 19.05
Episode 205, Reward 6.0
Episode 206, Reward 13.05
Episode 206, Reward -19
Episode 206, Reward 17.75
Episode 206, Reward 6.7
Episode 206, Reward 25.75
Episode 207, Reward -52
Episode 207, Reward -52
Episode 207, Reward -4.0
Episode 207, Reward 7.0
Episode 207, Reward 1.7
Episode 208, Reward 15.0
Episode 208, Reward 7.35
Episode 208, Reward 13.4
Episode 208, Reward 6.35
Episode 208, Reward 111.05
Episode 209, Reward 0.0
Episode 209, Reward -84
Episode 209, Reward 15.1
Episode 209, Reward 109.05
Episode 209, Reward 7.05
Episode 210, Reward 19.4
Episode 210, Reward 13.05
Episode 210, Reward 0.35
Episode 210, Reward 19.4
Episode 210, Reward 0.35
Episode 211, Reward 13.0
Episode 211, Reward 12.0
Episode 211, Reward 12.35
Episode 211, Reward 7
Episode 211, Reward 1
Episode 212, Reward 20.7
Episode 212, Reward 24.0
Episode 212, Reward 24.7
Episode 212, Reward 18.7
Episode 212, Reward 20.0
Episode 213, Reward 24.35
Episode 213, Reward 20.75
Episode 213, Reward -2
Episode 213, Reward 124.0
Episode 213, Reward 25.0
Episode 214, Reward 114.05
Episode 214, Reward 113.7
Episode 214, Reward 113.7
Episode 214, Reward 114.05
Episode 214, Reward 113.0
Episode 215, Reward -25
Episode 215, Reward 13.75
Episode 215, Reward -11
Episode 215, Reward 17.0
Episode 215, Reward -37
Episode 216, Reward 106.0
Episode 216, Reward 107.05
Episode 216, Reward 142.05
Episode 216, Reward 106.0
Episode 216, Reward 106.7
Episode 217, Reward 48.05
Episode 217, Reward -29
Episode 217, Reward -11
Episode 217, Reward 4.7
Episode 217, Reward 1.0499999999999998
Episode 218, Reward 8
Episode 218, Reward 13.4
Episode 218, Reward 13.05
Episode 218, Reward 14.0
Episode 218, Reward 18.35
Episode 219, Reward 18.35
Episode 219, Reward 12.0
Episode 219, Reward 9.4
Episode 219, Reward 21.7
Episode 219, Reward 1
Episode 220, Reward 113.0
Episode 220, Reward 0.35
Episode 220, Reward 13.4
Episode 220, Reward -1
Episode 220, Reward 1.0499999999999998
Episode 221, Reward 12.0
Episode 221, Reward 13.4
Episode 221, Reward 12.35
Episode 221, Reward 18.35
Episode 221, Reward 12.7
Episode 222, Reward 12.35
Episode 222, Reward 12.35
Episode 222, Reward 12.0
Episode 222, Reward 12.0
Episode 222, Reward 18.0
Episode 223, Reward -10
Episode 223, Reward 12.35
Episode 223, Reward 0.7
Episode 223, Reward 113.05
Episode 223, Reward 1.4
Episode 224, Reward -14.0
Episode 224, Reward -13.65
Episode 224, Reward -50
Episode 224, Reward -14.0
Episode 224, Reward -14.0
Episode 225, Reward 1.4
Episode 225, Reward 113.05
Episode 225, Reward 1.75
Episode 225, Reward 0.35
Episode 225, Reward -39
Episode 226, Reward 219.7
Episode 226, Reward 0.35
Episode 226, Reward 0.0
Episode 226, Reward -58
Episode 226, Reward 12.35
Episode 227, Reward 12.0
Episode 227, Reward 12.35
Episode 227, Reward 3
Episode 227, Reward 20.05
Episode 227, Reward 54.05
Episode 228, Reward 19.05
Episode 228, Reward 18.0
Episode 228, Reward 24.7
Episode 228, Reward 18.0
Episode 228, Reward 19.75
Episode 229, Reward 1.35
Episode 229, Reward 6.35
Episode 229, Reward 7.05
Episode 229, Reward 5
Episode 229, Reward 15.05
Episode 230, Reward 19.0
Episode 230, Reward 18.0
Episode 230, Reward 18.35
Episode 230, Reward 19.7
Episode 230, Reward 20.05
Episode 231, Reward 13.4
Episode 231, Reward 5
Episode 231, Reward 12.35
Episode 231, Reward 6.7
Episode 231, Reward 48.05
Episode 232, Reward 8
Episode 232, Reward 19.05
Episode 232, Reward 7.75
Episode 232, Reward 12.0
Episode 232, Reward 6.0
Episode 233, Reward 13.05
Episode 233, Reward 1.75
Episode 233, Reward 6.35
Episode 233, Reward 9.0
Episode 233, Reward 9.35
Episode 234, Reward 0.0
Episode 234, Reward 1.4
Episode 234, Reward 0.0
Episode 234, Reward 6.0
Episode 234, Reward 108.1
Episode 235, Reward 113.7
Episode 235, Reward 15.7
Episode 235, Reward 15.0
Episode 235, Reward 119.75
Episode 235, Reward 8
Episode 236, Reward 10.4
Episode 236, Reward 19.75
Episode 236, Reward 121.7
Episode 236, Reward 18.0
Episode 236, Reward 15.35
Episode 237, Reward 16.4
Episode 237, Reward 119.05
Episode 237, Reward 15.0
Episode 237, Reward 12.0
Episode 237, Reward 114.75
Episode 238, Reward 112.7
Episode 238, Reward 9.35
Episode 238, Reward 7.05
Episode 238, Reward 120.0
Episode 238, Reward 80
Episode 239, Reward 2.4
Episode 239, Reward -4.95
Episode 239, Reward 101.75
Episode 239, Reward -53
Episode 239, Reward -16
Episode 240, Reward 12.0
Episode 240, Reward 113.0
Episode 240, Reward 93
Episode 240, Reward 5
Episode 240, Reward 6.35
Episode 241, Reward 119.7
Episode 241, Reward -53
Episode 241, Reward -16
Episode 241, Reward 6.0
Episode 241, Reward 1.4
Episode 242, Reward 132.05
Episode 242, Reward 25.75
Episode 242, Reward 30.0
Episode 242, Reward 31.75
Episode 242, Reward 30.35
Episode 243, Reward -3
Episode 243, Reward 112.0
Episode 243, Reward 0.35
Episode 243, Reward 8.1
Episode 243, Reward 13.05
Episode 244, Reward 13.0
Episode 244, Reward 9.75
Episode 244, Reward 7.0
Episode 244, Reward 13.0
Episode 244, Reward 19.35
Episode 245, Reward 12.7
Episode 245, Reward 7.0
Episode 245, Reward 13.7
Episode 245, Reward 18.7
Episode 245, Reward 115.1
Episode 246, Reward 8.1
Episode 246, Reward 7.05
Episode 246, Reward 18.7
Episode 246, Reward 114.0
Episode 246, Reward 13.35
Episode 247, Reward 13.75
Episode 247, Reward 18.0
Episode 247, Reward 119.35
Episode 247, Reward 18.0
Episode 247, Reward 48.05
Episode 248, Reward 18.0
Episode 248, Reward 113.7
Episode 248, Reward 8.1
Episode 248, Reward 107.05
Episode 248, Reward 7.0
Episode 249, Reward 18.0
Episode 249, Reward 18.0
Episode 249, Reward 118.0
Episode 249, Reward 18.0
Episode 249, Reward 12.0
Episode 250, Reward 12.35
Episode 250, Reward 118.7
Episode 250, Reward 6.35
Episode 250, Reward 0.35
Episode 250, Reward 12
Episode 251, Reward 112.7
Episode 251, Reward 6.0
Episode 251, Reward 8.75
Episode 251, Reward 47.349999999999994
Episode 251, Reward 6.0
Episode 252, Reward 12.0
Episode 252, Reward 7.4
Episode 252, Reward 18.0
Episode 252, Reward 12.35
Episode 252, Reward 6.35
Episode 253, Reward 6.0
Episode 253, Reward 13.7
Episode 253, Reward 6.0
Episode 253, Reward 6.7
Episode 253, Reward 6.0
Episode 254, Reward -6
Episode 254, Reward 6.7
Episode 254, Reward 0.35
Episode 254, Reward 7.4
Episode 254, Reward 0.0
Episode 255, Reward 18.35
Episode 255, Reward 12.0
Episode 255, Reward 18.7
Episode 255, Reward 12.35
Episode 255, Reward 118.7
Episode 256, Reward 6.7
Episode 256, Reward 8.1
Episode 256, Reward 6.0
Episode 256, Reward 6.35
Episode 256, Reward 6.75
Episode 257, Reward 14.4
Episode 257, Reward 8.05
Episode 257, Reward 113.0
Episode 257, Reward 10.4
Episode 257, Reward 13.0
Episode 258, Reward 14.75
Episode 258, Reward 20.4
Episode 258, Reward 13.35
Episode 258, Reward 13.0
Episode 258, Reward 19.35
Episode 259, Reward 12.7
Episode 259, Reward 8.1
Episode 259, Reward 6.35
Episode 259, Reward 12.35
Episode 259, Reward 19.7
Episode 260, Reward 6.0
Episode 260, Reward 6.35
Episode 260, Reward 6.0
Episode 260, Reward 6.35
Episode 260, Reward 6.35
Episode 261, Reward 24.7
Episode 261, Reward 12.35
Episode 261, Reward 29.05
Episode 261, Reward -19
Episode 261, Reward 22.7
Episode 262, Reward 11.7
Episode 262, Reward 12.0
Episode 262, Reward -31
Episode 262, Reward 106.0
Episode 262, Reward 6.0
Episode 263, Reward 113.0
Episode 263, Reward 112.35
Episode 263, Reward 113.0
Episode 263, Reward 113.7
Episode 263, Reward 119.7
Episode 264, Reward -16
Episode 264, Reward 107.35
Episode 264, Reward 1.7
Episode 264, Reward 7.0
Episode 264, Reward 12.0
Episode 265, Reward 106.35
Episode 265, Reward 0.7
Episode 265, Reward 6.0
Episode 265, Reward 6.0
Episode 265, Reward 6.7
Episode 266, Reward 3.35
Episode 266, Reward 4.4
Episode 266, Reward 9.0
Episode 266, Reward 10.4
Episode 266, Reward 10.75
Episode 267, Reward 7.35
Episode 267, Reward 13.4
Episode 267, Reward 7.7
Episode 267, Reward 7.7
Episode 267, Reward 6.35
Episode 268, Reward 12.7
Episode 268, Reward 12.35
Episode 268, Reward 6.35
Episode 268, Reward 13.75
Episode 268, Reward 42.4
Episode 269, Reward 12.7
Episode 269, Reward 0.7
Episode 269, Reward 13.05
Episode 269, Reward 0.0
Episode 269, Reward 18.0
Episode 270, Reward 15.35
Episode 270, Reward 15.0
Episode 270, Reward 15.0
Episode 270, Reward 16.05
Episode 270, Reward 15.35
Episode 271, Reward 19.0
Episode 271, Reward 15.0
Episode 271, Reward 19.0
Episode 271, Reward 15.35
Episode 271, Reward 14.75
Episode 272, Reward 48.4
Episode 272, Reward 25.0
Episode 272, Reward 12.7
Episode 272, Reward 25.75
Episode 272, Reward -32
Episode 273, Reward 8.05
Episode 273, Reward 8.05
Episode 273, Reward 7.0
Episode 273, Reward 42.349999999999994
Episode 273, Reward 7.0
Episode 274, Reward 18.0
Episode 274, Reward 24.0
Episode 274, Reward -11
Episode 274, Reward 18.0
Episode 274, Reward 24.0
Episode 275, Reward 7.4
Episode 275, Reward -35
Episode 275, Reward 12.0
Episode 275, Reward 18.0
Episode 275, Reward 19.0
Episode 276, Reward -70
Episode 276, Reward 13.4
Episode 276, Reward 13.4
Episode 276, Reward 14.05
Episode 276, Reward 12.0
Episode 277, Reward 6.35
Episode 277, Reward 7.4
Episode 277, Reward 7.4
Episode 277, Reward 6.7
Episode 277, Reward 7.0
Episode 278, Reward 6.7
Episode 278, Reward 6.0
Episode 278, Reward 7.35
Episode 278, Reward 5.7
Episode 278, Reward 5.1
Episode 279, Reward 18.7
Episode 279, Reward -52
Episode 279, Reward 18.35
Episode 279, Reward 114.1
Episode 279, Reward -54
Episode 280, Reward -5.6
Episode 280, Reward -5.95
Episode 280, Reward -17
Episode 280, Reward -5.95
Episode 280, Reward -6.3
Episode 281, Reward 32.05
Episode 281, Reward 31.7
Episode 281, Reward 31.35
Episode 281, Reward 31.35
Episode 281, Reward 32.05
Episode 282, Reward 12.35
Episode 282, Reward 6.0
Episode 282, Reward 19.75
Episode 282, Reward 3
Episode 282, Reward 12.0
Episode 283, Reward 35.699999999999996
Episode 283, Reward 101.0
Episode 283, Reward 35.349999999999994
Episode 283, Reward 101.0
Episode 283, Reward 36.4
Episode 284, Reward 7.0
Episode 284, Reward 6.0
Episode 284, Reward 7.7
Episode 284, Reward 13.05
Episode 284, Reward 6.0
Episode 285, Reward 56.349999999999994
Episode 285, Reward 21.35
Episode 285, Reward 10
Episode 285, Reward 16.4
Episode 285, Reward 23.75
Episode 286, Reward -2.65
Episode 286, Reward -17
Episode 286, Reward -7.25
Episode 286, Reward -1.9500000000000002
Episode 286, Reward -2.65
Episode 287, Reward 118.7
Episode 287, Reward 108.35
Episode 287, Reward 115.35
Episode 287, Reward 113.05
Episode 287, Reward 108.0
Episode 288, Reward 6.35
Episode 288, Reward 13.0
Episode 288, Reward 12.0
Episode 288, Reward 7.05
Episode 288, Reward 112.7
Episode 289, Reward 9.35
Episode 289, Reward 13.4
Episode 289, Reward 2.35
Episode 289, Reward 86
Episode 289, Reward 108.1
Episode 290, Reward 30.0
Episode 290, Reward 24.0
Episode 290, Reward 61.099999999999994
Episode 290, Reward 130.0
Episode 290, Reward 30.0
Episode 291, Reward -29.6
Episode 291, Reward 69.7
Episode 291, Reward -30.65
Episode 291, Reward -33
Episode 291, Reward -52
Episode 292, Reward 6.0
Episode 292, Reward 42.05
Episode 292, Reward 6.7
Episode 292, Reward 7.4
Episode 292, Reward 6.0
Episode 293, Reward 12.0
Episode 293, Reward 12.0
Episode 293, Reward -54
Episode 293, Reward 6.35
Episode 293, Reward 20.75
Episode 294, Reward -6.950000000000003
Episode 294, Reward -82
Episode 294, Reward -48.65
Episode 294, Reward -41.65
Episode 294, Reward -41.95
Episode 295, Reward -32
Episode 295, Reward -9.3
Episode 295, Reward -9.3
Episode 295, Reward -7.9
Episode 295, Reward -4.0
Episode 296, Reward 0.7
Episode 296, Reward 7.7
Episode 296, Reward 7.75
Episode 296, Reward -20
Episode 296, Reward 0.35
Episode 297, Reward 13.7
Episode 297, Reward 12.0
Episode 297, Reward 7
Episode 297, Reward 12.7
Episode 297, Reward 6.7
Episode 298, Reward 18.0
Episode 298, Reward 14.75
Episode 298, Reward 13.4
Episode 298, Reward 14.05
Episode 298, Reward 12.0
Episode 299, Reward -50
Episode 299, Reward 7.4
Episode 299, Reward 0.7
Episode 299, Reward -40
Episode 299, Reward 20.05
Episode 300, Reward 12.0
Episode 300, Reward 6.7
Episode 300, Reward 6.0
Episode 300, Reward 8.1
Episode 300, Reward 13.05
Episode 301, Reward -13.95
Episode 301, Reward 20.699999999999996
Episode 301, Reward -2.3
Episode 301, Reward -0.9500000000000002
Episode 301, Reward 80
Episode 302, Reward -34
Episode 302, Reward 13.0
Episode 302, Reward 20.4
Episode 302, Reward 54
Episode 302, Reward 24.35
Episode 303, Reward -46.3
Episode 303, Reward -46.3
Episode 303, Reward -47.0
Episode 303, Reward -47.0
Episode 303, Reward -46.65
Episode 304, Reward -77.3
Episode 304, Reward -78.0
Episode 304, Reward -78.0
Episode 304, Reward -77.65
Episode 304, Reward -77.3
Episode 305, Reward 72
Episode 305, Reward 118.4
Episode 305, Reward -9
Episode 305, Reward 17.4
Episode 305, Reward 6.35
Episode 306, Reward -78
Episode 306, Reward -15
Episode 306, Reward 22.0
Episode 306, Reward -78
Episode 306, Reward 0.0
Episode 307, Reward -16
Episode 307, Reward 27.35
Episode 307, Reward 7.05
Episode 307, Reward 0.0
Episode 307, Reward 12.0
Episode 308, Reward 28.0
Episode 308, Reward 12.0
Episode 308, Reward 6.0
Episode 308, Reward 19.05
Episode 308, Reward -57
Episode 309, Reward 14.05
Episode 309, Reward 7.05
Episode 309, Reward 16.05
Episode 309, Reward 219.4
Episode 309, Reward 16.05
Episode 310, Reward 0.0
Episode 310, Reward 12.0
Episode 310, Reward 106.35
Episode 310, Reward 1.0499999999999998
Episode 310, Reward 1.0499999999999998
Episode 311, Reward 10.05
Episode 311, Reward 212.0
Episode 311, Reward 9.0
Episode 311, Reward 118.7
Episode 311, Reward -15
Episode 312, Reward -23
Episode 312, Reward 19.0
Episode 312, Reward 14.75
Episode 312, Reward 48.699999999999996
Episode 312, Reward 8.4
Episode 313, Reward 12.0
Episode 313, Reward 7.75
Episode 313, Reward 41.699999999999996
Episode 313, Reward 1.4
Episode 313, Reward 107.4
Episode 314, Reward 1.75
Episode 314, Reward 6.0
Episode 314, Reward 1.0
Episode 314, Reward 107.0
Episode 314, Reward 2.05
Episode 315, Reward -26
Episode 315, Reward 37.4
Episode 315, Reward 109.1
Episode 315, Reward 1.35
Episode 315, Reward -28
Episode 316, Reward 0.0
Episode 316, Reward 106.0
Episode 316, Reward 1.0499999999999998
Episode 316, Reward -12
Episode 316, Reward -19
Episode 317, Reward 0.7
Episode 317, Reward 2.05
Episode 317, Reward 0.35
Episode 317, Reward 6.0
Episode 317, Reward 0.0
Episode 318, Reward 12.35
Episode 318, Reward 12.0
Episode 318, Reward 19.75
Episode 318, Reward 13.75
Episode 318, Reward 12.0
Episode 319, Reward -20
Episode 319, Reward -86
Episode 319, Reward -2.0
Episode 319, Reward 104.7
Episode 319, Reward 5.05
Episode 320, Reward 14.05
Episode 320, Reward 6.0
Episode 320, Reward 119.05
Episode 320, Reward 6.7
Episode 320, Reward 6.0
Episode 321, Reward 13.05
Episode 321, Reward 13.4
Episode 321, Reward 13.4
Episode 321, Reward 12.0
Episode 321, Reward 12.0
Episode 322, Reward 131.75
Episode 322, Reward 20.75
Episode 322, Reward 18.0
Episode 322, Reward -39
Episode 322, Reward 19.4
Episode 323, Reward 115.75
Episode 323, Reward 112.35
Episode 323, Reward 99
Episode 323, Reward 114.35
Episode 323, Reward 115.0
Episode 324, Reward 12.7
Episode 324, Reward -75
Episode 324, Reward 42.349999999999994
Episode 324, Reward 13.05
Episode 324, Reward 19.0
Episode 325, Reward -9.3
Episode 325, Reward -9.65
Episode 325, Reward -9.65
Episode 325, Reward -9.65
Episode 325, Reward -10.0
Episode 326, Reward 8.05
Episode 326, Reward 19.4
Episode 326, Reward 19.0
Episode 326, Reward 24.0
Episode 326, Reward 20.7
Episode 327, Reward -77
Episode 327, Reward 18.35
Episode 327, Reward 125.05
Episode 327, Reward 12.0
Episode 327, Reward 18.0
Episode 328, Reward 12.0
Episode 328, Reward 125.4
Episode 328, Reward 13.05
Episode 328, Reward 13.75
Episode 328, Reward 13.4
Episode 329, Reward 131.75
Episode 329, Reward 12.0
Episode 329, Reward 19.75
Episode 329, Reward 13.75
Episode 329, Reward 6.35
Episode 330, Reward 7.05
Episode 330, Reward 18.0
Episode 330, Reward 16.75
Episode 330, Reward 6.35
Episode 330, Reward 1.75
Episode 331, Reward 12.0
Episode 331, Reward 16.75
Episode 331, Reward 13.4
Episode 331, Reward 12.0
Episode 331, Reward 25.05
Episode 332, Reward 13.4
Episode 332, Reward 6.7
Episode 332, Reward 6.35
Episode 332, Reward 18.35
Episode 332, Reward 6.0
Episode 333, Reward 28.0
Episode 333, Reward 86
Episode 333, Reward 19.7
Episode 333, Reward 19.05
Episode 333, Reward -71
Episode 334, Reward 72
Episode 334, Reward 19.75
Episode 334, Reward 20.7
Episode 334, Reward 8.7
Episode 334, Reward 7.05
Episode 335, Reward 19.4
Episode 335, Reward 6.35
Episode 335, Reward 6.35
Episode 335, Reward 12.7
Episode 335, Reward 6.0
Episode 336, Reward 20.05
Episode 336, Reward -11
Episode 336, Reward 19.35
Episode 336, Reward 13.0
Episode 336, Reward 21.05
Episode 337, Reward 1.0499999999999998
Episode 337, Reward 6.0
Episode 337, Reward 6.7
Episode 337, Reward 7.35
Episode 337, Reward 6.35
Episode 338, Reward 7.75
Episode 338, Reward 7.05
Episode 338, Reward 7.4
Episode 338, Reward 7.05
Episode 338, Reward 6.7
Episode 339, Reward 6.7
Episode 339, Reward 13.7
Episode 339, Reward 13.7
Episode 339, Reward 13.75
Episode 339, Reward 0.0
Episode 340, Reward 19.0
Episode 340, Reward 19.4
Episode 340, Reward 18.35
Episode 340, Reward 12.7
Episode 340, Reward 12.0
Episode 341, Reward 12.0
Episode 341, Reward 13.4
Episode 341, Reward 6.7
Episode 341, Reward 7.05
Episode 341, Reward 119.05
Episode 342, Reward 113.0
Episode 342, Reward 113.0
Episode 342, Reward 113.0
Episode 342, Reward 113.35
Episode 342, Reward 113.35
Episode 343, Reward 0.35
Episode 343, Reward 0.0
Episode 343, Reward 6.7
Episode 343, Reward 7.05
Episode 343, Reward 0.0
Episode 344, Reward -34.0
Episode 344, Reward -27.65
Episode 344, Reward -27.3
Episode 344, Reward -32.6
Episode 344, Reward -33.3
Episode 345, Reward 113.05
Episode 345, Reward 104
Episode 345, Reward 7.05
Episode 345, Reward 13.35
Episode 345, Reward -64
Episode 346, Reward 13.05
Episode 346, Reward 6.0
Episode 346, Reward 13.0
Episode 346, Reward -47
Episode 346, Reward 48.05
Episode 347, Reward 6.35
Episode 347, Reward 6.7
Episode 347, Reward -14
Episode 347, Reward 13.4
Episode 347, Reward 13.4
Episode 348, Reward 219.4
Episode 348, Reward 218.0
Episode 348, Reward 219.75
Episode 348, Reward 219.75
Episode 348, Reward 218.0
Episode 349, Reward -26
Episode 349, Reward 113.4
Episode 349, Reward 213.0
Episode 349, Reward 6.35
Episode 349, Reward 112.0
Episode 350, Reward -31.65
Episode 350, Reward -32.0
Episode 350, Reward -24.95
Episode 350, Reward -26.0
Episode 350, Reward -31.3
Episode 351, Reward 119.0
Episode 351, Reward 77.39999999999999
Episode 351, Reward 24.35
Episode 351, Reward 13.35
Episode 351, Reward 6.0
Episode 352, Reward 18.7
Episode 352, Reward 13.75
Episode 352, Reward 12.0
Episode 352, Reward 12.0
Episode 352, Reward 12.35
Episode 353, Reward 24.35
Episode 353, Reward 18.0
Episode 353, Reward 12.0
Episode 353, Reward 12.35
Episode 353, Reward 12.0
Episode 354, Reward 12.0
Episode 354, Reward 19.4
Episode 354, Reward 18.0
Episode 354, Reward 13.05
Episode 354, Reward 22.05
Episode 355, Reward -75
Episode 355, Reward -53.0
Episode 355, Reward -57.95
Episode 355, Reward -56.9
Episode 355, Reward -75
Episode 356, Reward 13.0
Episode 356, Reward 6.0
Episode 356, Reward 7.4
Episode 356, Reward 19.4
Episode 356, Reward 7.4
Episode 357, Reward 13.75
Episode 357, Reward 6.7
Episode 357, Reward 18.7
Episode 357, Reward 6.0
Episode 357, Reward 12.0
