/home/zck7060/anaconda3/envs/mujoco/lib/python3.7/site-packages/tianshou/env/pettingzoo_env.py:15: DeprecationWarning: You are using PettingZoo 1.12.0. Future tianshou versions may not support PettingZoo<1.21.0. Consider upgrading your PettingZoo version.
  f"Consider upgrading your PettingZoo version.", DeprecationWarning
Episode 190, Reward 18.0
Episode 190, Reward 19.05
Episode 190, Reward 19.05
Episode 191, Reward 19.0
Episode 191, Reward 18.7
Episode 191, Reward 19.4
Episode 191, Reward 18.0
Episode 191, Reward 12.0
Episode 192, Reward 8.4
Episode 192, Reward 9.1
Episode 192, Reward 19.0
Episode 192, Reward 7.0
Episode 192, Reward 19.7
Episode 193, Reward 0.0
Episode 193, Reward 12.35
Episode 193, Reward 0.0
Episode 193, Reward 13.05
Episode 193, Reward 6.0
Episode 194, Reward 12.0
Episode 194, Reward 6.0
Episode 194, Reward 12.0
Episode 194, Reward 1.4
Episode 194, Reward 12.0
Episode 195, Reward 6.0
Episode 195, Reward 6.0
Episode 195, Reward 6.7
Episode 195, Reward 13.35
Episode 195, Reward 41.349999999999994
Episode 196, Reward 18.35
Episode 196, Reward 12.35
Episode 196, Reward -27
Episode 196, Reward 19.75
Episode 196, Reward 12.35
Episode 197, Reward 7.05
Episode 197, Reward 19.4
Episode 197, Reward 19.05
Episode 197, Reward 6.7
Episode 197, Reward 6.0
Episode 198, Reward 222.7
Episode 198, Reward 222.0
Episode 198, Reward 222.0
Episode 198, Reward 222.0
Episode 198, Reward 222.0
Episode 199, Reward -47
Episode 199, Reward 0.7
Episode 199, Reward 6.35
Episode 199, Reward 6.35
Episode 199, Reward 24.35
Episode 200, Reward 0.35
Episode 200, Reward 6.0
Episode 200, Reward 6.35
Episode 200, Reward 24.0
Episode 200, Reward 6.7
Episode 201, Reward 13.05
Episode 201, Reward 12.0
Episode 201, Reward 30.7
Episode 201, Reward 12.7
Episode 201, Reward 13.05
Episode 202, Reward 6.0
Episode 202, Reward 154.4
Episode 202, Reward -80
Episode 202, Reward 7.05
Episode 202, Reward -80
Episode 203, Reward 24.0
Episode 203, Reward 7.4
Episode 203, Reward 7.05
Episode 203, Reward 0.0
Episode 203, Reward 18.35
Episode 204, Reward 6.0
Episode 204, Reward 6.0
Episode 204, Reward 7.05
Episode 204, Reward 6.35
Episode 204, Reward 12.0
Episode 205, Reward 6.0
Episode 205, Reward 6.0
Episode 205, Reward 19.75
Episode 205, Reward 18.35
Episode 205, Reward 7.05
Episode 206, Reward 12.0
Episode 206, Reward 18.35
Episode 206, Reward 18.0
Episode 206, Reward 0.0
Episode 206, Reward 119.75
Episode 207, Reward -55
Episode 207, Reward 14.05
Episode 207, Reward -82
Episode 207, Reward 231.35
Episode 207, Reward 6.35
Episode 208, Reward 12.35
Episode 208, Reward 0.35
Episode 208, Reward 124.0
Episode 208, Reward 13.0
Episode 208, Reward 0.35
Episode 209, Reward 7.35
Episode 209, Reward 124.35
Episode 209, Reward 12.35
Episode 209, Reward 6.7
Episode 209, Reward 7.4
Episode 210, Reward 12.7
Episode 210, Reward 13.35
Episode 210, Reward 6.7
Episode 210, Reward 12.35
Episode 210, Reward 48.05
Episode 211, Reward 6.7
Episode 211, Reward 113.0
Episode 211, Reward 12.0
Episode 211, Reward 13.0
Episode 211, Reward 6.0
Episode 212, Reward 12.0
Episode 212, Reward 25.05
Episode 212, Reward 1
Episode 212, Reward -5
Episode 212, Reward 13.05
Episode 213, Reward 18.7
Episode 213, Reward -46
Episode 213, Reward -52
Episode 213, Reward 13.0
Episode 213, Reward -40
Episode 214, Reward 1.4
Episode 214, Reward 13.05
Episode 214, Reward 8.45
Episode 214, Reward -75
Episode 214, Reward -64
Episode 215, Reward 24.7
Episode 215, Reward 24.0
Episode 215, Reward 24.7
Episode 215, Reward 59.349999999999994
Episode 215, Reward 24.35
Episode 216, Reward 211.35
Episode 216, Reward 100
Episode 216, Reward 59
Episode 216, Reward 74
Episode 216, Reward 212.0
Episode 217, Reward 6.0
Episode 217, Reward -53
Episode 217, Reward 6.35
Episode 217, Reward 113.35
Episode 217, Reward 0.0
Episode 218, Reward -62
Episode 218, Reward -51
Episode 218, Reward 113.0
Episode 218, Reward 0.0
Episode 218, Reward 18.35
Episode 219, Reward -35
Episode 219, Reward 12.7
Episode 219, Reward 115.75
Episode 219, Reward 127.35
Episode 219, Reward 48.75
Episode 220, Reward 113.0
Episode 220, Reward 1.4
Episode 220, Reward 13.75
Episode 220, Reward 0.0
Episode 220, Reward 6.35
Episode 221, Reward 0.0
Episode 221, Reward 18.0
Episode 221, Reward -31
Episode 221, Reward 12.0
Episode 221, Reward 8.4
Episode 222, Reward 13.75
Episode 222, Reward 12.7
Episode 222, Reward 13.75
Episode 222, Reward 12.0
Episode 222, Reward 12.7
Episode 223, Reward -16
Episode 223, Reward 13.05
Episode 223, Reward 7.0
Episode 223, Reward 219.0
Episode 223, Reward 0.0
Episode 224, Reward 19.75
Episode 224, Reward 13.0
Episode 224, Reward 225.35
Episode 224, Reward 7.05
Episode 224, Reward 6.7
Episode 225, Reward 0.35
Episode 225, Reward 106.35
Episode 225, Reward 1.0499999999999998
Episode 225, Reward 0.0
Episode 225, Reward -36
Episode 226, Reward 6.35
Episode 226, Reward 6.0
Episode 226, Reward 6.0
Episode 226, Reward 6.0
Episode 226, Reward 6.0
Episode 227, Reward 18.0
Episode 227, Reward 18.35
Episode 227, Reward 18.35
Episode 227, Reward 18.35
Episode 227, Reward 18.0
Episode 228, Reward 19.05
Episode 228, Reward 18.0
Episode 228, Reward 24.7
Episode 228, Reward 18.0
Episode 228, Reward 19.75
Episode 229, Reward -33
Episode 229, Reward 6.7
Episode 229, Reward 119.05
Episode 229, Reward 1
Episode 229, Reward 12.35
Episode 230, Reward 12.0
Episode 230, Reward 118.0
Episode 230, Reward -19
Episode 230, Reward 12.7
Episode 230, Reward 6.0
Episode 231, Reward 12.35
Episode 231, Reward 19.0
Episode 231, Reward 14.1
Episode 231, Reward 6.0
Episode 231, Reward -25
Episode 232, Reward 15
Episode 232, Reward 18.35
Episode 232, Reward 7.05
Episode 232, Reward 12.0
Episode 232, Reward 15.35
Episode 233, Reward 12.0
Episode 233, Reward 1.0499999999999998
Episode 233, Reward -3
Episode 233, Reward 9.7
Episode 233, Reward 16.05
Episode 234, Reward 1.4
Episode 234, Reward 6.0
Episode 234, Reward 9.7
Episode 234, Reward 9.0
Episode 234, Reward 113.75
Episode 235, Reward 6.0
Episode 235, Reward 6.0
Episode 235, Reward 12.0
Episode 235, Reward 118.0
Episode 235, Reward 19.7
Episode 236, Reward 18.35
Episode 236, Reward 18.35
Episode 236, Reward 121.0
Episode 236, Reward 18.0
Episode 236, Reward 15.0
Episode 237, Reward 6.7
Episode 237, Reward 42.75
Episode 237, Reward 13.75
Episode 237, Reward 12.7
Episode 237, Reward 112.0
Episode 238, Reward 113.75
Episode 238, Reward 10.4
Episode 238, Reward 6.0
Episode 238, Reward 113.0
Episode 238, Reward -25
Episode 239, Reward 13.35
Episode 239, Reward 6.0
Episode 239, Reward 118.0
Episode 239, Reward -53
Episode 239, Reward -16
Episode 240, Reward 6.7
Episode 240, Reward 113.35
Episode 240, Reward -35
Episode 240, Reward -4
Episode 240, Reward 7.75
Episode 241, Reward 119.0
Episode 241, Reward 53.699999999999996
Episode 241, Reward 12.0
Episode 241, Reward 13.75
Episode 241, Reward 12.0
Episode 242, Reward 61.449999999999996
Episode 242, Reward 24.0
Episode 242, Reward 30.35
Episode 242, Reward 30.35
Episode 242, Reward 10
Episode 243, Reward 1.75
Episode 243, Reward 0.35
Episode 243, Reward 0.0
Episode 243, Reward 0.0
Episode 243, Reward 1.75
Episode 244, Reward 13.35
Episode 244, Reward 13.0
Episode 244, Reward 13.0
Episode 244, Reward 14.75
Episode 244, Reward 20.4
Episode 245, Reward 0.0
Episode 245, Reward 7.0
Episode 245, Reward 7.05
Episode 245, Reward 24.0
Episode 245, Reward 113.7
Episode 246, Reward 0.0
Episode 246, Reward 6.0
Episode 246, Reward 6.35
Episode 246, Reward 107.7
Episode 246, Reward 6.0
Episode 247, Reward 13.05
Episode 247, Reward 18.7
Episode 247, Reward 114.75
Episode 247, Reward 12.35
Episode 247, Reward 112.35
Episode 248, Reward 24.0
Episode 248, Reward 113.35
Episode 248, Reward 12.0
Episode 248, Reward 112.7
Episode 248, Reward 6.35
Episode 249, Reward 120.05
Episode 249, Reward 18.0
Episode 249, Reward 118.0
Episode 249, Reward 18.0
Episode 249, Reward 12.35
Episode 250, Reward 12.0
Episode 250, Reward 6.0
Episode 250, Reward 12.7
Episode 250, Reward 7.4
Episode 250, Reward 19.7
Episode 251, Reward 107.75
Episode 251, Reward 6.0
Episode 251, Reward 0.0
Episode 251, Reward 14.05
Episode 251, Reward 0.35
Episode 252, Reward 6.7
Episode 252, Reward 0.7
Episode 252, Reward 7
Episode 252, Reward 1.75
Episode 252, Reward 0.0
Episode 253, Reward 2.0999999999999996
Episode 253, Reward 48.699999999999996
Episode 253, Reward 1.0499999999999998
Episode 253, Reward 1.4
Episode 253, Reward 7.05
Episode 254, Reward 13.7
Episode 254, Reward 0.0
Episode 254, Reward 0.0
Episode 254, Reward 6.0
Episode 254, Reward 0.7
Episode 255, Reward 48.4
Episode 255, Reward 47.699999999999996
Episode 255, Reward 48.05
Episode 255, Reward 47.699999999999996
Episode 255, Reward 12.0
Episode 256, Reward 42.05
Episode 256, Reward 42.75
Episode 256, Reward 6.0
Episode 256, Reward 42.4
Episode 256, Reward 107.0
Episode 257, Reward 13.35
Episode 257, Reward 13.0
Episode 257, Reward 19.35
Episode 257, Reward 13.35
Episode 257, Reward 13.7
Episode 258, Reward 6.0
Episode 258, Reward 19.05
Episode 258, Reward 6.7
Episode 258, Reward 18.0
Episode 258, Reward 6.7
Episode 259, Reward 18.7
Episode 259, Reward 6.0
Episode 259, Reward 12.35
Episode 259, Reward 12.7
Episode 259, Reward 6.35
Episode 260, Reward 6.0
Episode 260, Reward 6.35
Episode 260, Reward 6.0
Episode 260, Reward 6.35
Episode 260, Reward 6.35
Episode 261, Reward 24.7
Episode 261, Reward 25.7
Episode 261, Reward 18.35
Episode 261, Reward 54.05
Episode 261, Reward 54.4
Episode 262, Reward 12.0
Episode 262, Reward 12.0
Episode 262, Reward 1
Episode 262, Reward 112.0
Episode 262, Reward 7.05
Episode 263, Reward 13.75
Episode 263, Reward 5
Episode 263, Reward 42.75
Episode 263, Reward 6.35
Episode 263, Reward 13.4
Episode 264, Reward -33
Episode 264, Reward 106.7
Episode 264, Reward 6.0
Episode 264, Reward 7.4
Episode 264, Reward 13.4
Episode 265, Reward 106.35
Episode 265, Reward 6.0
Episode 265, Reward 7.4
Episode 265, Reward 13.4
Episode 265, Reward 7.75
Episode 266, Reward 6.7
Episode 266, Reward 6.0
Episode 266, Reward 12.0
Episode 266, Reward 13.4
Episode 266, Reward 18.0
Episode 267, Reward 7.05
Episode 267, Reward 6.0
Episode 267, Reward 26.05
Episode 267, Reward 1.0499999999999998
Episode 267, Reward 13.05
Episode 268, Reward 18.0
Episode 268, Reward 13.75
Episode 268, Reward 12.0
Episode 268, Reward 12.35
Episode 268, Reward 12.0
Episode 269, Reward 25.0
Episode 269, Reward 0.0
Episode 269, Reward -47
Episode 269, Reward 106.0
Episode 269, Reward 12.0
Episode 270, Reward 6.35
Episode 270, Reward -30
Episode 270, Reward 112.35
Episode 270, Reward 18.7
Episode 270, Reward 7.4
Episode 271, Reward 19.0
Episode 271, Reward 113.35
Episode 271, Reward 13.7
Episode 271, Reward 8.4
Episode 271, Reward 7.0
Episode 272, Reward 18.35
Episode 272, Reward 18.7
Episode 272, Reward 19.05
Episode 272, Reward 18.0
Episode 272, Reward 53.349999999999994
Episode 273, Reward 14.1
Episode 273, Reward 0.7
Episode 273, Reward 12.0
Episode 273, Reward -52
Episode 273, Reward 6.7
Episode 274, Reward 30.0
Episode 274, Reward 30.0
Episode 274, Reward 30.0
Episode 274, Reward 30.0
Episode 274, Reward 30.0
Episode 275, Reward 6.7
Episode 275, Reward -30
Episode 275, Reward 7.4
Episode 275, Reward 13.4
Episode 275, Reward 19.35
Episode 276, Reward -27
Episode 276, Reward 0.0
Episode 276, Reward 6.0
Episode 276, Reward 8.75
Episode 276, Reward 0.7
Episode 277, Reward 7.4
Episode 277, Reward 13.4
Episode 277, Reward 19.35
Episode 277, Reward 18.7
Episode 277, Reward 12.0
Episode 278, Reward 12.0
Episode 278, Reward 14.05
Episode 278, Reward 6.7
Episode 278, Reward 18.35
Episode 278, Reward 7.05
Episode 279, Reward 19.0
Episode 279, Reward -54
Episode 279, Reward 13.75
Episode 279, Reward 7.05
Episode 279, Reward 18.0
Episode 280, Reward -22
Episode 280, Reward 7.4
Episode 280, Reward 110
Episode 280, Reward -24
Episode 280, Reward 18.35
Episode 281, Reward 32.75
Episode 281, Reward 31.35
Episode 281, Reward 31.0
Episode 281, Reward 31.7
Episode 281, Reward 32.4
Episode 282, Reward 6.35
Episode 282, Reward 8.1
Episode 282, Reward 118.35
Episode 282, Reward -12
Episode 282, Reward 12.7
Episode 283, Reward 35.349999999999994
Episode 283, Reward 0.7
Episode 283, Reward 0.0
Episode 283, Reward 0.7
Episode 283, Reward 36.4
Episode 284, Reward 119.4
Episode 284, Reward -20
Episode 284, Reward 13.4
Episode 284, Reward 13.05
Episode 284, Reward 7.4
Episode 285, Reward -3
Episode 285, Reward 18.0
Episode 285, Reward 125.0
Episode 285, Reward 13.05
Episode 285, Reward 18.7
Episode 286, Reward 7.75
Episode 286, Reward -47
Episode 286, Reward 6.35
Episode 286, Reward 14.75
Episode 286, Reward 118.35
Episode 287, Reward -27
Episode 287, Reward 6.7
Episode 287, Reward 13.0
Episode 287, Reward 19.05
Episode 287, Reward 7.05
Episode 288, Reward 7.05
Episode 288, Reward 13.05
Episode 288, Reward 13.4
Episode 288, Reward 6.0
Episode 288, Reward 42.75
Episode 289, Reward 12.35
Episode 289, Reward 13.75
Episode 289, Reward 6.0
Episode 289, Reward 148.4
Episode 289, Reward 12.7
Episode 290, Reward 18.0
Episode 290, Reward 7.4
Episode 290, Reward 83
Episode 290, Reward 18.0
Episode 290, Reward 24.0
Episode 291, Reward 0.35
Episode 291, Reward 82
Episode 291, Reward 12.0
Episode 291, Reward 12.0
Episode 291, Reward -52
Episode 292, Reward 42.75
Episode 292, Reward 12.0
Episode 292, Reward 12.0
Episode 292, Reward 6.0
Episode 292, Reward 6.0
Episode 293, Reward 12.7
Episode 293, Reward 12.7
Episode 293, Reward -11
Episode 293, Reward 6.7
Episode 293, Reward 13.75
Episode 294, Reward -38
Episode 294, Reward -82
Episode 294, Reward 1.0499999999999998
Episode 294, Reward 8.75
Episode 294, Reward 7.05
Episode 295, Reward -16
Episode 295, Reward 6.35
Episode 295, Reward 19.0
Episode 295, Reward 112.7
Episode 295, Reward 7
Episode 296, Reward 0.0
Episode 296, Reward 0.0
Episode 296, Reward 0.35
Episode 296, Reward 1.4
Episode 296, Reward 0.0
Episode 297, Reward 14.05
Episode 297, Reward 6.0
Episode 297, Reward 41.699999999999996
Episode 297, Reward 12.35
Episode 297, Reward 7.75
Episode 298, Reward 2.0999999999999996
Episode 298, Reward 6.0
Episode 298, Reward 6.35
Episode 298, Reward 6.7
Episode 298, Reward -12
Episode 299, Reward -50
Episode 299, Reward 7.4
Episode 299, Reward 0.7
Episode 299, Reward -40
Episode 299, Reward 20.05
Episode 300, Reward 12.7
Episode 300, Reward 6.0
Episode 300, Reward 6.0
Episode 300, Reward 12.7
Episode 300, Reward 13.75
Episode 301, Reward 6.7
Episode 301, Reward -15
Episode 301, Reward 18.0
Episode 301, Reward 13.7
Episode 301, Reward 73
Episode 302, Reward 7.35
Episode 302, Reward 7.7
Episode 302, Reward 7.7
Episode 302, Reward 43.4
Episode 302, Reward 8.4
Episode 303, Reward 20.1
Episode 303, Reward 19.0
Episode 303, Reward 88
Episode 303, Reward 13.05
Episode 303, Reward 12.0
Episode 304, Reward 20.05
Episode 304, Reward 57
Episode 304, Reward 118.0
Episode 304, Reward 12.7
Episode 304, Reward 27.7
Episode 305, Reward 51
Episode 305, Reward 24.0
Episode 305, Reward -30
Episode 305, Reward 22.0
Episode 305, Reward 8.1
Episode 306, Reward -78
Episode 306, Reward -15
Episode 306, Reward 22.0
Episode 306, Reward -78
Episode 306, Reward 0.0
Episode 307, Reward -4
Episode 307, Reward 14.4
Episode 307, Reward 1.4
Episode 307, Reward 1.0499999999999998
Episode 307, Reward 7.05
Episode 308, Reward 36.35
Episode 308, Reward 30.7
Episode 308, Reward 31.05
Episode 308, Reward 36.35
Episode 308, Reward 65.69999999999999
Episode 309, Reward 18.35
Episode 309, Reward 18.7
Episode 309, Reward 24.0
Episode 309, Reward 9
Episode 309, Reward 31.05
Episode 310, Reward 0.7
Episode 310, Reward 2.0999999999999996
Episode 310, Reward 35.349999999999994
Episode 310, Reward 1.75
Episode 310, Reward 0.0
Episode 311, Reward 7.7
Episode 311, Reward 7.0
Episode 311, Reward 7.0
Episode 311, Reward 7.0
Episode 311, Reward 42.699999999999996
Episode 312, Reward 48.699999999999996
Episode 312, Reward 15.1
Episode 312, Reward 13.35
Episode 312, Reward 13.35
Episode 312, Reward 13.0
Episode 313, Reward 18.0
Episode 313, Reward 48.75
Episode 313, Reward 36.05
Episode 313, Reward 0.35
Episode 313, Reward 106.7
Episode 314, Reward 6.0
Episode 314, Reward -8
Episode 314, Reward 6.0
Episode 314, Reward 6.0
Episode 314, Reward 6.35
Episode 315, Reward -13
Episode 315, Reward 0.0
Episode 315, Reward 106.0
Episode 315, Reward 1.0499999999999998
Episode 315, Reward -11
Episode 316, Reward 0.35
Episode 316, Reward 106.7
Episode 316, Reward 0.0
Episode 316, Reward 0.0
Episode 316, Reward 13.0
Episode 317, Reward 6.0
Episode 317, Reward 6.0
Episode 317, Reward 6.0
Episode 317, Reward 6.35
Episode 317, Reward 6.0
Episode 318, Reward 13.75
Episode 318, Reward 12.35
Episode 318, Reward 18.35
Episode 318, Reward 12.0
Episode 318, Reward 12.0
Episode 319, Reward -22
Episode 319, Reward 12.0
Episode 319, Reward 6.0
Episode 319, Reward 0.0
Episode 319, Reward 7.75
Episode 320, Reward 14.05
Episode 320, Reward 6.0
Episode 320, Reward 119.05
Episode 320, Reward 6.7
Episode 320, Reward 6.0
Episode 321, Reward 18.0
Episode 321, Reward 130.35
Episode 321, Reward 18.35
Episode 321, Reward 18.0
Episode 321, Reward -28
Episode 322, Reward 131.05
Episode 322, Reward 19.05
Episode 322, Reward 18.0
Episode 322, Reward -31
Episode 322, Reward 14.1
Episode 323, Reward 7.75
Episode 323, Reward -81
Episode 323, Reward -80
Episode 323, Reward 6.35
Episode 323, Reward 107.0
Episode 324, Reward -21
Episode 324, Reward -30
Episode 324, Reward 7.05
Episode 324, Reward 7.4
Episode 324, Reward 112.35
Episode 325, Reward -40
Episode 325, Reward 1.75
Episode 325, Reward -59
Episode 325, Reward 12.35
Episode 325, Reward 113.4
Episode 326, Reward 7.75
Episode 326, Reward 6.7
Episode 326, Reward 18.0
Episode 326, Reward 47.349999999999994
Episode 326, Reward 18.35
Episode 327, Reward 18.35
Episode 327, Reward 18.35
Episode 327, Reward 130.0
Episode 327, Reward 18.35
Episode 327, Reward 24.7
Episode 328, Reward 12.0
Episode 328, Reward 6.0
Episode 328, Reward 8.1
Episode 328, Reward 1.4
Episode 328, Reward 9.0
Episode 329, Reward 130.35
Episode 329, Reward 12.35
Episode 329, Reward 18.7
Episode 329, Reward 12.0
Episode 329, Reward 6.0
Episode 330, Reward 6.0
Episode 330, Reward 7.05
Episode 330, Reward 107.35
Episode 330, Reward 6.0
Episode 330, Reward -20
Episode 331, Reward 13.4
Episode 331, Reward 15.7
Episode 331, Reward 12.0
Episode 331, Reward 6.0
Episode 331, Reward 18.0
Episode 332, Reward 12.0
Episode 332, Reward 13.75
Episode 332, Reward 6.35
Episode 332, Reward 18.0
Episode 332, Reward 43.099999999999994
Episode 333, Reward -62
Episode 333, Reward -63
Episode 333, Reward 118.0
Episode 333, Reward 24.35
Episode 333, Reward -57
Episode 334, Reward 12.0
Episode 334, Reward 9
Episode 334, Reward 12.0
Episode 334, Reward 12.0
Episode 334, Reward 7
Episode 335, Reward 18.0
Episode 335, Reward 114.05
Episode 335, Reward 7.05
Episode 335, Reward 7.4
Episode 335, Reward 6.7
Episode 336, Reward 13.0
Episode 336, Reward 13.0
Episode 336, Reward 13.7
Episode 336, Reward 13.0
Episode 336, Reward 13.0
Episode 337, Reward 0.7
Episode 337, Reward 0.35
Episode 337, Reward 6.0
Episode 337, Reward 6.35
Episode 337, Reward 6.0
Episode 338, Reward 7.05
Episode 338, Reward 7.4
Episode 338, Reward 7.05
Episode 338, Reward 6.0
Episode 338, Reward 6.7
Episode 339, Reward 12.7
Episode 339, Reward 13.0
Episode 339, Reward 119.0
Episode 339, Reward 12.0
Episode 339, Reward 6.0
Episode 340, Reward 12.7
Episode 340, Reward 4
Episode 340, Reward 13.75
Episode 340, Reward 12.0
Episode 340, Reward 12.0
Episode 341, Reward -16
Episode 341, Reward 7.75
Episode 341, Reward 6.0
Episode 341, Reward 7.4
Episode 341, Reward -16
Episode 342, Reward 114.05
Episode 342, Reward 113.0
Episode 342, Reward 113.35
Episode 342, Reward 119.35
Episode 342, Reward 113.35
Episode 343, Reward 0.35
Episode 343, Reward 1.0499999999999998
Episode 343, Reward 113.05
Episode 343, Reward 113.05
Episode 343, Reward 1.0499999999999998
Episode 344, Reward 6.0
Episode 344, Reward 232.75
Episode 344, Reward 25.7
Episode 344, Reward 13.05
Episode 344, Reward 19.0
Episode 345, Reward 6.0
Episode 345, Reward 7.4
Episode 345, Reward 6.0
Episode 345, Reward 13.0
Episode 345, Reward 42.05
Episode 346, Reward 0.35
Episode 346, Reward 0.0
Episode 346, Reward 0.35
Episode 346, Reward 0.35
Episode 346, Reward 0.7
Episode 347, Reward 7.4
Episode 347, Reward 13.35
Episode 347, Reward -11
Episode 347, Reward 12.7
Episode 347, Reward 7.05
Episode 348, Reward 113.7
Episode 348, Reward 93
Episode 348, Reward 221.0
Episode 348, Reward 112.0
Episode 348, Reward 219.0
Episode 349, Reward 6.0
Episode 349, Reward 7.0
Episode 349, Reward 108.4
Episode 349, Reward -52
Episode 349, Reward -52
Episode 350, Reward 6.0
Episode 350, Reward 108.75
Episode 350, Reward 41.349999999999994
Episode 350, Reward 7.75
Episode 350, Reward 0.0
Episode 351, Reward 113.0
Episode 351, Reward -19
Episode 351, Reward 12.0
Episode 351, Reward 13.4
Episode 351, Reward 0.7
Episode 352, Reward 83.39999999999999
Episode 352, Reward 18.35
Episode 352, Reward 18.0
Episode 352, Reward -8
Episode 352, Reward 6.0
Episode 353, Reward 12.7
Episode 353, Reward 7.05
Episode 353, Reward -10
Episode 353, Reward 6.0
Episode 353, Reward 18.35
Episode 354, Reward 6.0
Episode 354, Reward -4
Episode 354, Reward 6.0
Episode 354, Reward 18.0
Episode 354, Reward 7.75
Episode 355, Reward -75
Episode 355, Reward 6.0
Episode 355, Reward 36.4
Episode 355, Reward 1.4
Episode 355, Reward -75
Episode 356, Reward 7.05
Episode 356, Reward 7.05
Episode 356, Reward 7.75
Episode 356, Reward 12.7
Episode 356, Reward 7.4
Episode 357, Reward 112.0
Episode 357, Reward 131.4
Episode 357, Reward 13.4
Episode 357, Reward 18.0
